path,structure,label,scene_id,structure_idx,defect_idx
data/Decks/defect/7009-202.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-203.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-22.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-220.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-23.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-238.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-24.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-25.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-29.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-30.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-37.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-38.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-46.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-47.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-56.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-57.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-59.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-60.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-64.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-69.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-73.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-75.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-81.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-82.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-85.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-91.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-92.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-93.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-94.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-95.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-96.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-97.jpg,Decks,defect,7009,0,1
data/Decks/defect/7009-98.jpg,Decks,defect,7009,0,1
data/Decks/defect/7010-100.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-101.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-102.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-103.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-108.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-113.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-115.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-116.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-117.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-120.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-121.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-122.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-123.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-130.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-131.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-138.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-148.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-156.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-16.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-164.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-166.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-17.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-171.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-174.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-184.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-189.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-191.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-192.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-197.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-200.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-201.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-202.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-209.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-219.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-227.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-237.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-24.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-245.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-246.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-25.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-34.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-42.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-43.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-44.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-52.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-6.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-60.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-62.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-63.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-68.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-69.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-78.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-81.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-82.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-85.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-86.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-96.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-97.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-98.jpg,Decks,defect,7010,0,1
data/Decks/defect/7010-99.jpg,Decks,defect,7010,0,1
data/Decks/defect/7011-107.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-108.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-114.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-115.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-125.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-132.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-133.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-134.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-139.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-142.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-143.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-150.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-152.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-153.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-159.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-160.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-168.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-171.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-172.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-176.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-177.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-18.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-186.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-187.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-188.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-189.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-190.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-191.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-192.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-193.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-194.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-204.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-210.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-211.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-221.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-222.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-229.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-239.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-247.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-25.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-26.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-36.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-38.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-39.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-40.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-43.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-54.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-59.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-60.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-61.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-66.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-79.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-8.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-90.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-96.jpg,Decks,defect,7011,0,1
data/Decks/defect/7011-97.jpg,Decks,defect,7011,0,1
data/Decks/defect/7012-102.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-103.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-109.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-119.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-127.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-128.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-13.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-136.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-137.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-14.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-146.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-147.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-153.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-154.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-165.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-166.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-169.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-170.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-171.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-172.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-181.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-182.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-183.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-184.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-185.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-186.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-187.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-19.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-191.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-2.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-20.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-204.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-211.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-212.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-213.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-222.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-240.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-31.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-37.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-49.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-55.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-67.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-73.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-85.jpg,Decks,defect,7012,0,1
data/Decks/defect/7012-86.jpg,Decks,defect,7012,0,1
data/Decks/defect/7014-116.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-134.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-140.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-141.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-151.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-169.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-186.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-196.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-204.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-222.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-240.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-26.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-44.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-49.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-62.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-79.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-81.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-98.jpg,Decks,defect,7014,0,1
data/Decks/defect/7014-99.jpg,Decks,defect,7014,0,1
data/Decks/defect/7017-100.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-112.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-118.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-13.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-130.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-133.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-136.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-148.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-154.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-164.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-166.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-172.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-190.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-200.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-208.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-21.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-22.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-226.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-240.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-244.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-26.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-32.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-33.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-4.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-40.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-43.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-51.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-52.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-53.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-59.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-60.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-61.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-64.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-71.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-72.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-76.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-77.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-8.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-82.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-9.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-93.jpg,Decks,defect,7017,0,1
data/Decks/defect/7017-94.jpg,Decks,defect,7017,0,1
data/Decks/defect/7019-1.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-114.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-115.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-133.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-134.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-152.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-153.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-168.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-171.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-172.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-173.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-19.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-191.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-2.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-20.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-209.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-21.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-210.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-229.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-247.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-248.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-249.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-38.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-39.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-40.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-55.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-58.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-59.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-71.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-73.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-77.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-95.jpg,Decks,defect,7019,0,1
data/Decks/defect/7019-96.jpg,Decks,defect,7019,0,1
data/Decks/defect/7021-100.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-109.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-11.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-110.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-111.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-115.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-116.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-117.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-118.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-12.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-127.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-129.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-130.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-132.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-133.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-135.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-145.jpg,Decks,defect,7021,0,1
data/Decks/defect/7021-146.jpg,Decks,defect,7021,0,1
